16,0.0,14644
64,33.908843994140625,20928
128,2.0265579223632812,20936
256,7.973909378051758,21056
384,16.512393951416016,21316
512,32.93943405151367,21464
768,69.85735893249512,23208
1024,124.64022636413574,31060
1280,201.5213966369629,35236
1536,290.6010150909424,37996
2048,538.8875007629395,58600
2560,861.2058162689209,82276
3072,1210.0229263305664,111568
3584,1666.2116050720215,145008
3968,2076.963424682617,175168
