16,0.0,14608
64,35.92848777770996,21140
128,1.9989013671875,21176
256,6.97779655456543,21296
384,16.954660415649414,21544
512,31.93378448486328,21588
768,74.7995376586914,23316
1024,133.6669921875,31048
1280,198.0299949645996,35168
1536,288.44594955444336,37976
2048,516.2849426269531,58480
2560,823.1632709503174,82704
3072,1190.6521320343018,111940
3584,1620.3813552856445,145272
3968,2062.2525215148926,175848
